"Date","Spot exchange rate, Australian Dollar into US $                          XUDLADD"
"08 Jan 15","1.2333"
"07 Jan 15","1.2438"
"06 Jan 15","1.2324"
"05 Jan 15","1.2349"
"02 Jan 15","1.2306"
"31 Dec 14","1.2185"
"30 Dec 14","1.2198"
"29 Dec 14","1.2273"
"24 Dec 14","1.2327"
"23 Dec 14","1.2346"
"22 Dec 14","1.228"
"19 Dec 14","1.2273"
"18 Dec 14","1.2256"
"17 Dec 14","1.2244"
"16 Dec 14","1.2171"
"15 Dec 14","1.218"
"12 Dec 14","1.2124"
"11 Dec 14","1.2115"
"10 Dec 14","1.2038"
"09 Dec 14","1.1972"
"08 Dec 14","1.2032"
"05 Dec 14","1.2002"
"04 Dec 14","1.1905"
"03 Dec 14","1.1868"
"02 Dec 14","1.1823"
"01 Dec 14","1.1774"
"28 Nov 14","1.1711"
"27 Nov 14","1.1697"
"26 Nov 14","1.1711"
"25 Nov 14","1.1711"
"24 Nov 14","1.1606"
"21 Nov 14","1.1517"
"20 Nov 14","1.1597"
"19 Nov 14","1.159"
"18 Nov 14","1.1453"
"17 Nov 14","1.1478"
"14 Nov 14","1.1456"
"13 Nov 14","1.1443"
"12 Nov 14","1.145"
"11 Nov 14","1.1549"
"10 Nov 14","1.1571"
"07 Nov 14","1.1613"
"06 Nov 14","1.164"
"05 Nov 14","1.1637"
"04 Nov 14","1.146"
"03 Nov 14","1.1489"
"31 Oct 14","1.1375"
"30 Oct 14","1.1333"
"29 Oct 14","1.1232"
"28 Oct 14","1.1303"
"27 Oct 14","1.1365"
"24 Oct 14","1.1366"
"23 Oct 14","1.141"
"22 Oct 14","1.1358"
"21 Oct 14","1.1352"
"20 Oct 14","1.1384"
"17 Oct 14","1.1422"
"16 Oct 14","1.1406"
"15 Oct 14","1.1382"
"14 Oct 14","1.1457"
"13 Oct 14","1.1423"
"10 Oct 14","1.1467"
"09 Oct 14","1.1331"
"08 Oct 14","1.143"
"07 Oct 14","1.1346"
"06 Oct 14","1.1455"
"03 Oct 14","1.1546"
"02 Oct 14","1.1399"
"01 Oct 14","1.1485"
"30 Sep 14","1.1427"
"29 Sep 14","1.1467"
"26 Sep 14","1.1396"
"25 Sep 14","1.1343"
"24 Sep 14","1.1271"
"23 Sep 14","1.1302"
"22 Sep 14","1.1274"
"19 Sep 14","1.1183"
"18 Sep 14","1.113"
"17 Sep 14","1.1051"
"16 Sep 14","1.1077"
"15 Sep 14","1.1074"
"12 Sep 14","1.1057"
"11 Sep 14","1.0977"
"10 Sep 14","1.0922"
"09 Sep 14","1.0846"
"08 Sep 14","1.0735"
"05 Sep 14","1.0667"
"04 Sep 14","1.067"
"03 Sep 14","1.0703"
"02 Sep 14","1.0781"
"01 Sep 14","1.0704"
"29 Aug 14","1.0691"
"28 Aug 14","1.0691"
"27 Aug 14","1.0709"
"26 Aug 14","1.0728"
"22 Aug 14","1.0752"
"21 Aug 14","1.0743"
"20 Aug 14","1.074"
"19 Aug 14","1.0737"
"18 Aug 14","1.0726"
"15 Aug 14","1.0752"
"14 Aug 14","1.0734"
"13 Aug 14","1.0745"
"12 Aug 14","1.0784"
"11 Aug 14","1.0794"
"08 Aug 14","1.0784"
"07 Aug 14","1.0779"
"06 Aug 14","1.0724"
"05 Aug 14","1.0738"
"04 Aug 14","1.0719"
"01 Aug 14","1.073"
"31 Jul 14","1.0756"
"30 Jul 14","1.0724"
"29 Jul 14","1.0654"
"28 Jul 14","1.0632"
"25 Jul 14","1.0625"
"24 Jul 14","1.0612"
"23 Jul 14","1.0591"
"22 Jul 14","1.0648"
"21 Jul 14","1.0669"
"18 Jul 14","1.066"
"17 Jul 14","1.0669"
"16 Jul 14","1.068"
"15 Jul 14","1.0677"
"14 Jul 14","1.0645"
"11 Jul 14","1.066"
"10 Jul 14","1.0655"
"09 Jul 14","1.0633"
"08 Jul 14","1.0637"
"07 Jul 14","1.0669"
"04 Jul 14","1.0684"
"03 Jul 14","1.068"
"02 Jul 14","1.0597"
"01 Jul 14","1.0546"
"30 Jun 14","1.0594"
"27 Jun 14","1.0618"
"26 Jun 14","1.0638"
"25 Jun 14","1.0651"
"24 Jun 14","1.0661"
"23 Jun 14","1.0612"
"20 Jun 14","1.0659"
"19 Jun 14","1.0629"
"18 Jun 14","1.0708"
"17 Jun 14","1.071"
"16 Jun 14","1.0642"
"13 Jun 14","1.0645"
"12 Jun 14","1.061"
"11 Jun 14","1.065"
"10 Jun 14","1.0681"
"09 Jun 14","1.0705"
"06 Jun 14","1.0716"
"05 Jun 14","1.0743"
"04 Jun 14","1.0787"
"03 Jun 14","1.0807"
"02 Jun 14","1.0805"
"30 May 14","1.0743"
"29 May 14","1.0765"
"28 May 14","1.0847"
"27 May 14","1.0814"
"23 May 14","1.0819"
"22 May 14","1.083"
"21 May 14","1.085"
"20 May 14","1.079"
"19 May 14","1.0695"
"16 May 14","1.0679"
"15 May 14","1.0695"
"14 May 14","1.067"
"13 May 14","1.0681"
"12 May 14","1.0685"
"09 May 14","1.0696"
"08 May 14","1.067"
"07 May 14","1.0715"
"06 May 14","1.0691"
"02 May 14","1.0794"
"01 May 14","1.0785"
"30 Apr 14","1.0793"
"29 Apr 14","1.079"
"28 Apr 14","1.0796"
"25 Apr 14","1.0775"
"24 Apr 14","1.079"
"23 Apr 14","1.0765"
"22 Apr 14","1.0678"
"17 Apr 14","1.0705"
"16 Apr 14","1.0673"
"15 Apr 14","1.0688"
"14 Apr 14","1.0622"
"11 Apr 14","1.0634"
"10 Apr 14","1.0619"
"09 Apr 14","1.0691"
"08 Apr 14","1.0712"
"07 Apr 14","1.0786"
"04 Apr 14","1.0757"
"03 Apr 14","1.0832"
"02 Apr 14","1.082"
"01 Apr 14","1.0815"
"31 Mar 14","1.0789"
"28 Mar 14","1.0823"
"27 Mar 14","1.0803"
"26 Mar 14","1.0839"
"25 Mar 14","1.0933"
"24 Mar 14","1.0961"
"21 Mar 14","1.1"
"20 Mar 14","1.1061"
"19 Mar 14","1.0985"
"18 Mar 14","1.0948"
"17 Mar 14","1.0999"
"14 Mar 14","1.1062"
"13 Mar 14","1.104"
"12 Mar 14","1.1146"
"11 Mar 14","1.1086"
"10 Mar 14","1.1085"
"07 Mar 14","1.1016"
"06 Mar 14","1.1019"
"05 Mar 14","1.1135"
"04 Mar 14","1.1177"
"03 Mar 14","1.1194"
"28 Feb 14","1.1174"
"27 Feb 14","1.1168"
"26 Feb 14","1.1158"
"25 Feb 14","1.1078"
"24 Feb 14","1.1089"
"21 Feb 14","1.1158"
"20 Feb 14","1.1135"
"19 Feb 14","1.1071"
"18 Feb 14","1.1072"
"17 Feb 14","1.1079"
"14 Feb 14","1.1088"
"13 Feb 14","1.1132"
"12 Feb 14","1.1069"
"11 Feb 14","1.1071"
"10 Feb 14","1.1183"
"07 Feb 14","1.1169"
"06 Feb 14","1.1159"
"05 Feb 14","1.1213"
"04 Feb 14","1.1241"
"03 Feb 14","1.1349"
"31 Jan 14","1.1461"
"30 Jan 14","1.1416"
"29 Jan 14","1.1426"
"28 Jan 14","1.1399"
"27 Jan 14","1.1431"
"24 Jan 14","1.1467"
"23 Jan 14","1.1386"
"22 Jan 14","1.1287"
"21 Jan 14","1.1358"
"20 Jan 14","1.1362"
"17 Jan 14","1.1382"
"16 Jan 14","1.1355"
"15 Jan 14","1.1206"
"14 Jan 14","1.1115"
"13 Jan 14","1.1044"
"10 Jan 14","1.1151"
"09 Jan 14","1.1254"
"08 Jan 14","1.1198"
"07 Jan 14","1.1216"
"06 Jan 14","1.1158"
"03 Jan 14","1.1133"
"02 Jan 14","1.1199"
"31 Dec 13","1.1183"
"30 Dec 13","1.1221"
"27 Dec 13","1.1246"
"24 Dec 13","1.1206"
"23 Dec 13","1.1186"
"20 Dec 13","1.1218"
"19 Dec 13","1.1296"
"18 Dec 13","1.1259"
"17 Dec 13","1.1249"
"16 Dec 13","1.1159"
"13 Dec 13","1.1167"
"12 Dec 13","1.1194"
"11 Dec 13","1.1034"
"10 Dec 13","1.094"
"09 Dec 13","1.1"
"06 Dec 13","1.099"
"05 Dec 13","1.1067"
"04 Dec 13","1.1091"
"03 Dec 13","1.0947"
"02 Dec 13","1.0975"
"29 Nov 13","1.0945"
"28 Nov 13","1.0997"
"27 Nov 13","1.1006"
"26 Nov 13","1.0958"
"25 Nov 13","1.0923"
"22 Nov 13","1.0915"
"21 Nov 13","1.0807"
"20 Nov 13","1.0641"
"19 Nov 13","1.0618"
"18 Nov 13","1.0642"
"15 Nov 13","1.0681"
"14 Nov 13","1.0725"
"13 Nov 13","1.0755"
"12 Nov 13","1.0733"
"11 Nov 13","1.068"
"08 Nov 13","1.0669"
"07 Nov 13","1.0581"
"06 Nov 13","1.05"
"05 Nov 13","1.0531"
"04 Nov 13","1.0529"
"01 Nov 13","1.0597"
"31 Oct 13","1.0559"
"30 Oct 13","1.0539"
"29 Oct 13","1.053"
"28 Oct 13","1.045"
"25 Oct 13","1.0432"
"24 Oct 13","1.0425"
"23 Oct 13","1.0386"
"22 Oct 13","1.0297"
"21 Oct 13","1.0339"
"18 Oct 13","1.0348"
"17 Oct 13","1.0381"
"16 Oct 13","1.0493"
"15 Oct 13","1.0495"
"14 Oct 13","1.055"
"11 Oct 13","1.0567"
"10 Oct 13","1.0574"
"09 Oct 13","1.059"
"08 Oct 13","1.0574"
"07 Oct 13","1.061"
"04 Oct 13","1.0588"
"03 Oct 13","1.0655"
"02 Oct 13","1.0675"
"01 Oct 13","1.0656"
"30 Sep 13","1.0694"
"27 Sep 13","1.0733"
"26 Sep 13","1.0684"
"25 Sep 13","1.0673"
"24 Sep 13","1.0644"
"23 Sep 13","1.0589"
"20 Sep 13","1.0654"
"19 Sep 13","1.0567"
"18 Sep 13","1.0694"
"17 Sep 13","1.0688"
"16 Sep 13","1.0704"
"13 Sep 13","1.0819"
"12 Sep 13","1.0783"
"11 Sep 13","1.0734"
"10 Sep 13","1.075"
"09 Sep 13","1.0848"
"06 Sep 13","1.0875"
"05 Sep 13","1.0957"
"04 Sep 13","1.0896"
"03 Sep 13","1.1036"
"02 Sep 13","1.1135"
"30 Aug 13","1.1226"
"29 Aug 13","1.1204"
"28 Aug 13","1.1181"
"27 Aug 13","1.1154"
"23 Aug 13","1.1074"
"22 Aug 13","1.1083"
"21 Aug 13","1.1086"
"20 Aug 13","1.1012"
"19 Aug 13","1.093"
"16 Aug 13","1.0868"
"15 Aug 13","1.1008"
"14 Aug 13","1.0931"
"13 Aug 13","1.1"
"12 Aug 13","1.0898"
"09 Aug 13","1.0867"
"08 Aug 13","1.0966"
"07 Aug 13","1.1125"
"06 Aug 13","1.1137"
"05 Aug 13","1.1228"
"02 Aug 13","1.1222"
"01 Aug 13","1.1202"
"31 Jul 13","1.1142"
"30 Jul 13","1.1031"
"29 Jul 13","1.0864"
"26 Jul 13","1.083"
"25 Jul 13","1.088"
"24 Jul 13","1.0862"
"23 Jul 13","1.0812"
"22 Jul 13","1.0813"
"19 Jul 13","1.087"
"18 Jul 13","1.0918"
"17 Jul 13","1.085"
"16 Jul 13","1.0832"
"15 Jul 13","1.1"
"12 Jul 13","1.1038"
"11 Jul 13","1.0934"
"10 Jul 13","1.0898"
"09 Jul 13","1.0927"
"08 Jul 13","1.0957"
"05 Jul 13","1.103"
"04 Jul 13","1.0898"
"03 Jul 13","1.1025"
"02 Jul 13","1.0913"
"01 Jul 13","1.0848"
"28 Jun 13","1.0927"
"27 Jun 13","1.0777"
"26 Jun 13","1.0734"
"25 Jun 13","1.0818"
"24 Jun 13","1.0787"
"21 Jun 13","1.0861"
"20 Jun 13","1.089"
"19 Jun 13","1.0484"
"18 Jun 13","1.0564"
"17 Jun 13","1.0446"
"14 Jun 13","1.039"
"13 Jun 13","1.0426"
"12 Jun 13","1.052"
"11 Jun 13","1.0637"
"10 Jun 13","1.059"
"07 Jun 13","1.0543"
"06 Jun 13","1.0493"
"05 Jun 13","1.0496"
"04 Jun 13","1.0369"
"03 Jun 13","1.0297"
"31 May 13","1.0426"
"30 May 13","1.0319"
"29 May 13","1.0386"
"28 May 13","1.039"
"24 May 13","1.0333"
"23 May 13","1.0303"
"22 May 13","1.0333"
"21 May 13","1.0231"
"20 May 13","1.021"
"17 May 13","1.0271"
"16 May 13","1.0146"
"15 May 13","1.0118"
"14 May 13","1.0083"
"13 May 13","1.003"
"10 May 13","0.9999"
"09 May 13","0.9816"
"08 May 13","0.981"
"07 May 13","0.9836"
"03 May 13","0.9702"
"02 May 13","0.9759"
"01 May 13","0.9719"
"30 Apr 13","0.963"
"29 Apr 13","0.9665"
"26 Apr 13","0.9721"
"25 Apr 13","0.9696"
"24 Apr 13","0.9748"
"23 Apr 13","0.9748"
"22 Apr 13","0.9756"
"19 Apr 13","0.9705"
"18 Apr 13","0.9697"
"17 Apr 13","0.9701"
"16 Apr 13","0.9661"
"15 Apr 13","0.962"
"12 Apr 13","0.9522"
"11 Apr 13","0.9468"
"10 Apr 13","0.9489"
"09 Apr 13","0.9539"
"08 Apr 13","0.9623"
"05 Apr 13","0.9635"
"04 Apr 13","0.9609"
"03 Apr 13","0.9535"
"02 Apr 13","0.9559"
"28 Mar 13","0.9591"
"27 Mar 13","0.9583"
"26 Mar 13","0.9538"
"25 Mar 13","0.9568"
"22 Mar 13","0.9572"
"21 Mar 13","0.9579"
"20 Mar 13","0.9626"
"19 Mar 13","0.9651"
"18 Mar 13","0.9621"
"15 Mar 13","0.9609"
"14 Mar 13","0.963"
"13 Mar 13","0.9716"
"12 Mar 13","0.9693"
"11 Mar 13","0.9743"
"08 Mar 13","0.9778"
"07 Mar 13","0.9736"
"06 Mar 13","0.9746"
"05 Mar 13","0.9773"
"04 Mar 13","0.9842"
"01 Mar 13","0.9796"
"28 Feb 13","0.9768"
"27 Feb 13","0.9797"
"26 Feb 13","0.9792"
"25 Feb 13","0.9728"
"22 Feb 13","0.9703"
"21 Feb 13","0.9754"
"20 Feb 13","0.9717"
"19 Feb 13","0.9662"
"18 Feb 13","0.9701"
"15 Feb 13","0.9703"
"14 Feb 13","0.9653"
"13 Feb 13","0.967"
"12 Feb 13","0.97"
"11 Feb 13","0.9733"
"08 Feb 13","0.9685"
"07 Feb 13","0.9696"
"06 Feb 13","0.9691"
"05 Feb 13","0.9632"
"04 Feb 13","0.9598"
"01 Feb 13","0.9614"
"31 Jan 13","0.9587"
"30 Jan 13","0.959"
"29 Jan 13","0.9565"
"28 Jan 13","0.9608"
"25 Jan 13","0.9579"
"24 Jan 13","0.9547"
"23 Jan 13","0.9479"
"22 Jan 13","0.9473"
"21 Jan 13","0.9518"
"18 Jan 13","0.9527"
"17 Jan 13","0.9497"
"16 Jan 13","0.9475"
"15 Jan 13","0.9479"
"14 Jan 13","0.9472"
"11 Jan 13","0.9479"
"10 Jan 13","0.9461"
"09 Jan 13","0.9516"
"08 Jan 13","0.9537"
"07 Jan 13","0.9541"
"04 Jan 13","0.9566"
"03 Jan 13","0.9502"
"02 Jan 13","0.9526"
"31 Dec 12","0.9643"
"28 Dec 12","0.9632"
"27 Dec 12","0.965"
"24 Dec 12","0.9609"
"21 Dec 12","0.9589"
"20 Dec 12","0.9547"
"19 Dec 12","0.9527"
"18 Dec 12","0.9488"
"17 Dec 12","0.9486"
"14 Dec 12","0.9484"
"13 Dec 12","0.948"
"12 Dec 12","0.9484"
"11 Dec 12","0.9509"
"10 Dec 12","0.9526"
"07 Dec 12","0.9533"
"06 Dec 12","0.9522"
"05 Dec 12","0.9568"
"04 Dec 12","0.954"
"03 Dec 12","0.9592"
"30 Nov 12","0.9585"
"29 Nov 12","0.9576"
"28 Nov 12","0.9563"
"27 Nov 12","0.9568"
"26 Nov 12","0.9566"
"23 Nov 12","0.9577"
"22 Nov 12","0.9623"
"21 Nov 12","0.9665"
"20 Nov 12","0.9639"
"19 Nov 12","0.9607"
"16 Nov 12","0.9701"
"15 Nov 12","0.9683"
"14 Nov 12","0.963"
"13 Nov 12","0.9584"
"12 Nov 12","0.959"
"09 Nov 12","0.9634"
"08 Nov 12","0.9602"
"07 Nov 12","0.9607"
"06 Nov 12","0.9592"
"05 Nov 12","0.9647"
"02 Nov 12","0.9643"
"01 Nov 12","0.9614"
"31 Oct 12","0.9642"
"30 Oct 12","0.9643"
"29 Oct 12","0.9681"
"26 Oct 12","0.9651"
"25 Oct 12","0.9651"
"24 Oct 12","0.9677"
"23 Oct 12","0.9747"
"22 Oct 12","0.9688"
"19 Oct 12","0.9667"
"18 Oct 12","0.9631"
"17 Oct 12","0.9643"
"16 Oct 12","0.9746"
"15 Oct 12","0.9775"
"12 Oct 12","0.9771"
"11 Oct 12","0.9734"
"10 Oct 12","0.9758"
"09 Oct 12","0.9801"
"08 Oct 12","0.9796"
"05 Oct 12","0.9766"
"04 Oct 12","0.9771"
"03 Oct 12","0.9794"
"02 Oct 12","0.9712"
"01 Oct 12","0.963"
"28 Sep 12","0.9616"
"27 Sep 12","0.96"
"26 Sep 12","0.9668"
"25 Sep 12","0.9568"
"24 Sep 12","0.9595"
"21 Sep 12","0.955"
"20 Sep 12","0.9609"
"19 Sep 12","0.9553"
"18 Sep 12","0.9573"
"17 Sep 12","0.952"
"14 Sep 12","0.9456"
"13 Sep 12","0.9571"
"12 Sep 12","0.957"
"11 Sep 12","0.9587"
"10 Sep 12","0.9651"
"07 Sep 12","0.9631"
"06 Sep 12","0.9725"
"05 Sep 12","0.9823"
"04 Sep 12","0.9777"
"03 Sep 12","0.9772"
"31 Aug 12","0.9676"
"30 Aug 12","0.9697"
"29 Aug 12","0.9653"
"28 Aug 12","0.9634"
"24 Aug 12","0.9614"
"23 Aug 12","0.9537"
"22 Aug 12","0.9576"
"21 Aug 12","0.9523"
"20 Aug 12","0.9569"
"17 Aug 12","0.9591"
"16 Aug 12","0.9527"
"15 Aug 12","0.952"
"14 Aug 12","0.9527"
"13 Aug 12","0.9509"
"10 Aug 12","0.9469"
"09 Aug 12","0.9449"
"08 Aug 12","0.9463"
"07 Aug 12","0.9468"
"06 Aug 12","0.945"
"03 Aug 12","0.9475"
"02 Aug 12","0.9549"
"01 Aug 12","0.951"
"31 Jul 12","0.9503"
"30 Jul 12","0.953"
"27 Jul 12","0.9576"
"26 Jul 12","0.9626"
"25 Jul 12","0.9743"
"24 Jul 12","0.9738"
"23 Jul 12","0.9737"
"20 Jul 12","0.9631"
"19 Jul 12","0.9597"
"18 Jul 12","0.9669"
"17 Jul 12","0.9755"
"16 Jul 12","0.9769"
"13 Jul 12","0.9787"
"12 Jul 12","0.9894"
"11 Jul 12","0.9764"
"10 Jul 12","0.9796"
"09 Jul 12","0.9819"
"06 Jul 12","0.9787"
"05 Jul 12","0.9719"
"04 Jul 12","0.973"
"03 Jul 12","0.9737"
"02 Jul 12","0.9766"
"29 Jun 12","0.9751"
"28 Jun 12","0.9975"
"27 Jun 12","0.9927"
"26 Jun 12","0.997"
"25 Jun 12","1.0014"
"22 Jun 12","0.9952"
"21 Jun 12","0.9875"
"20 Jun 12","0.9815"
"19 Jun 12","0.9819"
"18 Jun 12","0.9912"
"15 Jun 12","0.9942"
"14 Jun 12","1.0015"
"13 Jun 12","1.0005"
"12 Jun 12","1.0102"
"11 Jun 12","1.007"
"08 Jun 12","1.0125"
"07 Jun 12","1.0062"
"06 Jun 12","1.0112"
"01 Jun 12","1.0361"
"31 May 12","1.0309"
"30 May 12","1.028"
"29 May 12","1.0136"
"28 May 12","1.0155"
"25 May 12","1.0234"
"24 May 12","1.0235"
"23 May 12","1.0289"
"22 May 12","1.0104"
"21 May 12","1.0146"
"18 May 12","1.0138"
"17 May 12","1.0066"
"16 May 12","1.0057"
"15 May 12","1.0023"
"14 May 12","1.0019"
"11 May 12","0.9937"
"10 May 12","0.9886"
"09 May 12","0.9963"
"08 May 12","0.9896"
"04 May 12","0.981"
"03 May 12","0.9737"
"02 May 12","0.9703"
"01 May 12","0.9663"
"30 Apr 12","0.9605"
"27 Apr 12","0.9577"
"26 Apr 12","0.9642"
"25 Apr 12","0.9678"
"24 Apr 12","0.9703"
"23 Apr 12","0.9716"
"20 Apr 12","0.964"
"19 Apr 12","0.9671"
"18 Apr 12","0.963"
"17 Apr 12","0.9616"
"16 Apr 12","0.9663"
"13 Apr 12","0.9643"
"12 Apr 12","0.9584"
"11 Apr 12","0.9698"
"10 Apr 12","0.974"
"05 Apr 12","0.97"
"04 Apr 12","0.9751"
"03 Apr 12","0.9634"
"02 Apr 12","0.9612"
"30 Mar 12","0.9652"
"29 Mar 12","0.9684"
"28 Mar 12","0.9637"
"27 Mar 12","0.9538"
"26 Mar 12","0.9504"
"23 Mar 12","0.9564"
"22 Mar 12","0.9643"
"21 Mar 12","0.9579"
"20 Mar 12","0.9537"
"19 Mar 12","0.9428"
"16 Mar 12","0.9449"
"15 Mar 12","0.9498"
"14 Mar 12","0.9574"
"13 Mar 12","0.9489"
"12 Mar 12","0.9532"
"09 Mar 12","0.9416"
"08 Mar 12","0.9431"
"07 Mar 12","0.9487"
"06 Mar 12","0.9475"
"05 Mar 12","0.9372"
"02 Mar 12","0.9297"
"01 Mar 12","0.9263"
"29 Feb 12","0.9253"
"28 Feb 12","0.9295"
"27 Feb 12","0.9322"
"24 Feb 12","0.9338"
"23 Feb 12","0.9354"
"22 Feb 12","0.9401"
"21 Feb 12","0.9348"
"20 Feb 12","0.9282"
"17 Feb 12","0.9332"
"16 Feb 12","0.9331"
"15 Feb 12","0.9327"
"14 Feb 12","0.9362"
"13 Feb 12","0.9314"
"10 Feb 12","0.9362"
"09 Feb 12","0.9255"
"08 Feb 12","0.9253"
"07 Feb 12","0.9252"
"06 Feb 12","0.9321"
"03 Feb 12","0.9283"
"02 Feb 12","0.9318"
"01 Feb 12","0.9316"
"31 Jan 12","0.941"
"30 Jan 12","0.9461"
"27 Jan 12","0.9408"
"26 Jan 12","0.9391"
"25 Jan 12","0.9545"
"24 Jan 12","0.9557"
"23 Jan 12","0.9479"
"20 Jan 12","0.9564"
"19 Jan 12","0.96"
"18 Jan 12","0.9627"
"17 Jan 12","0.9619"
"16 Jan 12","0.9681"
"13 Jan 12","0.9721"
"12 Jan 12","0.97"
"11 Jan 12","0.9724"
"10 Jan 12","0.9681"
"09 Jan 12","0.9779"
"06 Jan 12","0.9778"
"05 Jan 12","0.976"
"04 Jan 12","0.9679"
"03 Jan 12","0.9634"
"30 Dec 11","0.9828"
"29 Dec 11","0.9885"
"28 Dec 11","0.9891"
"23 Dec 11","0.9845"
"22 Dec 11","0.9871"
"21 Dec 11","0.9923"
"20 Dec 11","0.9923"
"19 Dec 11","1.0072"
"16 Dec 11","1.0009"
"15 Dec 11","1.0076"
"14 Dec 11","1.0105"
"13 Dec 11","0.9919"
"12 Dec 11","0.9914"
"09 Dec 11","0.9829"
"08 Dec 11","0.9791"
"07 Dec 11","0.9743"
"06 Dec 11","0.9786"
"05 Dec 11","0.9717"
"02 Dec 11","0.9745"
"01 Dec 11","0.9783"
"30 Nov 11","0.9734"
"29 Nov 11","0.999"
"28 Nov 11","1.0066"
"25 Nov 11","1.0254"
"24 Nov 11","1.0292"
"23 Nov 11","1.0325"
"22 Nov 11","1.0175"
"21 Nov 11","1.0191"
"18 Nov 11","0.9946"
"17 Nov 11","0.9935"
"16 Nov 11","0.9866"
"15 Nov 11","0.9845"
"14 Nov 11","0.9797"
"11 Nov 11","0.9749"
"10 Nov 11","0.99"
"09 Nov 11","0.9821"
"08 Nov 11","0.9667"
"07 Nov 11","0.9671"
"04 Nov 11","0.9654"
"03 Nov 11","0.9661"
"02 Nov 11","0.9648"
"01 Nov 11","0.9708"
"31 Oct 11","0.9425"
"28 Oct 11","0.9327"
"27 Oct 11","0.9361"
"26 Oct 11","0.9674"
"25 Oct 11","0.9571"
"24 Oct 11","0.9587"
"21 Oct 11","0.9679"
"20 Oct 11","0.9813"
"19 Oct 11","0.9704"
"18 Oct 11","0.9813"
"17 Oct 11","0.9757"
"14 Oct 11","0.969"
"13 Oct 11","0.9878"
"12 Oct 11","0.9827"
"11 Oct 11","1.0042"
"10 Oct 11","1.0016"
"07 Oct 11","1.0154"
"06 Oct 11","1.0324"
"05 Oct 11","1.0409"
"04 Oct 11","1.0595"
"03 Oct 11","1.041"
"30 Sep 11","1.0289"
"29 Sep 11","1.0184"
"28 Sep 11","1.0109"
"27 Sep 11","1.0026"
"26 Sep 11","1.029"
"23 Sep 11","1.0208"
"22 Sep 11","1.0212"
"21 Sep 11","0.9803"
"20 Sep 11","0.9709"
"19 Sep 11","0.9816"
"16 Sep 11","0.964"
"15 Sep 11","0.9719"
"14 Sep 11","0.9809"
"13 Sep 11","0.9692"
"12 Sep 11","0.9682"
"09 Sep 11","0.9553"
"08 Sep 11","0.9389"
"07 Sep 11","0.9437"
"06 Sep 11","0.9509"
"05 Sep 11","0.9454"
"02 Sep 11","0.9376"
"01 Sep 11","0.931"
"31 Aug 11","0.9338"
"30 Aug 11","0.937"
"26 Aug 11","0.9494"
"25 Aug 11","0.9565"
"24 Aug 11","0.9531"
"23 Aug 11","0.9537"
"22 Aug 11","0.959"
"19 Aug 11","0.9576"
"18 Aug 11","0.9617"
"17 Aug 11","0.9446"
"16 Aug 11","0.9531"
"15 Aug 11","0.9548"
"12 Aug 11","0.9681"
"11 Aug 11","0.9739"
"10 Aug 11","0.9786"
"09 Aug 11","0.9836"
"08 Aug 11","0.9701"
"05 Aug 11","0.958"
"04 Aug 11","0.9464"
"03 Aug 11","0.9347"
"02 Aug 11","0.9224"
"01 Aug 11","0.9117"
"29 Jul 11","0.9102"
"28 Jul 11","0.9074"
"27 Jul 11","0.9065"
"26 Jul 11","0.9139"
"25 Jul 11","0.9223"
"22 Jul 11","0.921"
"21 Jul 11","0.9223"
"20 Jul 11","0.9308"
"19 Jul 11","0.9341"
"18 Jul 11","0.9461"
"15 Jul 11","0.9397"
"14 Jul 11","0.9319"
"13 Jul 11","0.9289"
"12 Jul 11","0.9436"
"11 Jul 11","0.9404"
"08 Jul 11","0.9321"
"07 Jul 11","0.9288"
"06 Jul 11","0.9358"
"05 Jul 11","0.9348"
"04 Jul 11","0.9316"
"01 Jul 11","0.9315"
"30 Jun 11","0.934"
"29 Jun 11","0.9393"
"28 Jun 11","0.9508"
"27 Jun 11","0.9576"
"24 Jun 11","0.9517"
"23 Jun 11","0.9547"
"22 Jun 11","0.9405"
"21 Jun 11","0.9428"
"20 Jun 11","0.9454"
"17 Jun 11","0.942"
"16 Jun 11","0.9489"
"15 Jun 11","0.9373"
"14 Jun 11","0.9351"
"13 Jun 11","0.9463"
"10 Jun 11","0.9477"
"09 Jun 11","0.9422"
"08 Jun 11","0.9412"
"07 Jun 11","0.9326"
"06 Jun 11","0.9324"
"03 Jun 11","0.9352"
"02 Jun 11","0.9397"
"01 Jun 11","0.9341"
"31 May 11","0.9384"
"27 May 11","0.9356"
"26 May 11","0.9447"
"25 May 11","0.9514"
"24 May 11","0.9472"
"23 May 11","0.9517"
"20 May 11","0.9411"
"19 May 11","0.9421"
"18 May 11","0.9427"
"17 May 11","0.9473"
"16 May 11","0.9412"
"13 May 11","0.9425"
"12 May 11","0.9417"
"11 May 11","0.9288"
"10 May 11","0.9244"
"09 May 11","0.9321"
"06 May 11","0.9283"
"05 May 11","0.939"
"04 May 11","0.9266"
"03 May 11","0.9173"
"28 Apr 11","0.9161"
"27 Apr 11","0.927"
"26 Apr 11","0.9289"
"21 Apr 11","0.9308"
"20 Apr 11","0.9366"
"19 Apr 11","0.9517"
"18 Apr 11","0.9551"
"15 Apr 11","0.948"
"14 Apr 11","0.9494"
"13 Apr 11","0.9498"
"12 Apr 11","0.9554"
"11 Apr 11","0.9477"
"08 Apr 11","0.9491"
"07 Apr 11","0.955"
"06 Apr 11","0.9579"
"05 Apr 11","0.9667"
