"Date","Spot exchange rate, Japanese Yen into US $                          XUDLJYD"
"29 Sep 05","113.1"
"28 Sep 05","113.36"
"27 Sep 05","113.28"
"26 Sep 05","112.35"
"23 Sep 05","112.16"
"22 Sep 05","111.54"
"21 Sep 05","111.16"
"20 Sep 05","111.45"
"19 Sep 05","111.27"
"16 Sep 05","111.33"
"15 Sep 05","110.41"
"14 Sep 05","110.05"
"13 Sep 05","110.8"
"12 Sep 05","109.87"
"09 Sep 05","109.56"
"08 Sep 05","110.52"
"07 Sep 05","110.11"
"06 Sep 05","109.72"
"05 Sep 05","109.15"
"02 Sep 05","109.7"
"01 Sep 05","110.07"
"31 Aug 05","111.14"
"30 Aug 05","111.5"
"26 Aug 05","109.65"
"25 Aug 05","110.03"
"24 Aug 05","110.32"
"23 Aug 05","110.04"
"22 Aug 05","109.8"
"19 Aug 05","110.7"
"18 Aug 05","110.53"
"17 Aug 05","109.61"
"16 Aug 05","109.27"
"15 Aug 05","109.47"
"12 Aug 05","109.48"
"11 Aug 05","109.93"
"10 Aug 05","110.51"
"09 Aug 05","112.04"
"08 Aug 05","111.77"
"05 Aug 05","112.07"
"04 Aug 05","111.31"
"03 Aug 05","111.11"
"02 Aug 05","111.31"
"01 Aug 05","112.12"
"29 Jul 05","112.1"
"28 Jul 05","112.44"
"27 Jul 05","112.35"
"26 Jul 05","112.24"
"25 Jul 05","111.64"
"22 Jul 05","110.9"
"21 Jul 05","110.57"
"20 Jul 05","113.66"
"19 Jul 05","112.97"
"18 Jul 05","111.75"
"15 Jul 05","112.25"
"14 Jul 05","112.06"
"13 Jul 05","112.15"
"12 Jul 05","110.93"
"11 Jul 05","111.82"
"08 Jul 05","112.12"
"07 Jul 05","111.95"
"06 Jul 05","111.82"
"05 Jul 05","111.74"
"04 Jul 05","111.6"
"01 Jul 05","111.67"
"30 Jun 05","110.81"
"29 Jun 05","110.3"
"28 Jun 05","109.78"
"27 Jun 05","109.36"
"24 Jun 05","109.32"
"23 Jun 05","108.89"
"22 Jun 05","108.81"
"21 Jun 05","108.4"
"20 Jun 05","109.39"
"17 Jun 05","108.99"
"16 Jun 05","109.08"
"15 Jun 05","109.34"
"14 Jun 05","109.29"
"13 Jun 05","109.57"
"10 Jun 05","108.46"
"09 Jun 05","107.69"
"08 Jun 05","106.83"
"07 Jun 05","106.72"
"06 Jun 05","106.73"
"03 Jun 05","107.55"
"02 Jun 05","108.29"
"01 Jun 05","108.26"
"31 May 05","107.78"
"27 May 05","108.02"
"26 May 05","108.07"
"25 May 05","107.74"
"24 May 05","107.49"
"23 May 05","107.65"
"20 May 05","108.15"
"19 May 05","107.59"
"18 May 05","107.14"
"17 May 05","107.23"
"16 May 05","107.15"
"13 May 05","107.11"
"12 May 05","106.67"
"11 May 05","105.7"
"10 May 05","105.56"
"09 May 05","105.63"
"06 May 05","104.8"
"05 May 05","104.44"
"04 May 05","104.3"
"03 May 05","105.16"
"29 Apr 05","104.93"
"28 Apr 05","106"
"27 Apr 05","105.93"
"26 Apr 05","106.06"
"25 Apr 05","105.64"
"22 Apr 05","105.89"
"21 Apr 05","107.17"
"20 Apr 05","106.91"
"19 Apr 05","107.12"
"18 Apr 05","107.51"
"15 Apr 05","107.54"
"14 Apr 05","108.24"
"13 Apr 05","107.36"
"12 Apr 05","108.26"
"11 Apr 05","107.83"
"08 Apr 05","108.62"
"07 Apr 05","108.44"
"06 Apr 05","108.69"
"05 Apr 05","108.5"
"04 Apr 05","108.33"
"01 Apr 05","107.38"
"31 Mar 05","106.98"
"30 Mar 05","107.4"
"29 Mar 05","107.51"
"24 Mar 05","106.35"
"23 Mar 05","105.77"
"22 Mar 05","104.99"
"21 Mar 05","105.05"
"18 Mar 05","104.88"
"17 Mar 05","104.51"
"16 Mar 05","104.11"
"15 Mar 05","104.37"
"14 Mar 05","104.85"
"11 Mar 05","103.94"
"10 Mar 05","104.16"
"09 Mar 05","103.94"
"08 Mar 05","104.51"
"07 Mar 05","105.25"
"04 Mar 05","104.46"
"03 Mar 05","105.01"
"02 Mar 05","104.86"
"01 Mar 05","104.42"
"28 Feb 05","104.29"
"25 Feb 05","105.23"
"24 Feb 05","105.41"
"23 Feb 05","105.09"
"22 Feb 05","104.2"
"21 Feb 05","105.42"
"18 Feb 05","105.72"
"17 Feb 05","105.48"
"16 Feb 05","105.46"
"15 Feb 05","104.68"
"14 Feb 05","105.04"
"11 Feb 05","105.67"
"10 Feb 05","105.58"
"09 Feb 05","105.73"
"08 Feb 05","105.83"
"07 Feb 05","104.43"
"04 Feb 05","103.69"
"03 Feb 05","104.69"
"02 Feb 05","103.86"
"01 Feb 05","104.09"
"31 Jan 05","103.44"
"28 Jan 05","103.56"
"27 Jan 05","103.25"
"26 Jan 05","102.89"
"25 Jan 05","104.09"
"24 Jan 05","102.75"
"21 Jan 05","103.25"
"20 Jan 05","103.18"
"19 Jan 05","102.5"
"18 Jan 05","102.61"
"17 Jan 05","102.06"
"14 Jan 05","102.54"
"13 Jan 05","102.39"
"12 Jan 05","102.38"
"11 Jan 05","103.88"
"10 Jan 05","104.48"
"07 Jan 05","104.85"
"06 Jan 05","105.07"
"05 Jan 05","103.85"
"04 Jan 05","104.38"
"31 Dec 04","102.48"
"30 Dec 04","103.01"
"29 Dec 04","104.18"
"24 Dec 04","103.57"
"23 Dec 04","103.62"
"22 Dec 04","104.11"
"21 Dec 04","104.53"
"20 Dec 04","103.93"
"17 Dec 04","104.41"
"16 Dec 04","104.3"
"15 Dec 04","104.12"
"14 Dec 04","105.51"
"13 Dec 04","104.68"
"10 Dec 04","105.54"
"09 Dec 04","104.92"
"08 Dec 04","104.69"
"07 Dec 04","102.74"
"06 Dec 04","102.6"
"03 Dec 04","102.51"
"02 Dec 04","103.19"
"01 Dec 04","102.91"
"30 Nov 04","102.79"
"29 Nov 04","102.56"
"26 Nov 04","102.75"
"25 Nov 04","102.54"
"24 Nov 04","102.82"
"23 Nov 04","103.56"
"22 Nov 04","103.21"
"19 Nov 04","102.92"
"18 Nov 04","104.21"
"17 Nov 04","104.18"
"16 Nov 04","105.37"
"15 Nov 04","105.52"
"12 Nov 04","105.66"
"11 Nov 04","106.73"
"10 Nov 04","106.96"
"09 Nov 04","105.74"
"08 Nov 04","105.56"
"05 Nov 04","105.69"
"04 Nov 04","106.08"
"03 Nov 04","106.15"
"02 Nov 04","106.21"
"01 Nov 04","106.36"
"29 Oct 04","106.2"
"28 Oct 04","106.12"
"27 Oct 04","106.33"
"26 Oct 04","106.55"
"25 Oct 04","106.65"
"22 Oct 04","107.49"
"21 Oct 04","107.49"
"20 Oct 04","108.22"
"19 Oct 04","108.5"
"18 Oct 04","109.24"
"15 Oct 04","109.1"
"14 Oct 04","109.54"
"13 Oct 04","109.84"
"12 Oct 04","109.72"
"11 Oct 04","109.22"
"08 Oct 04","109.74"
"07 Oct 04","111.21"
"06 Oct 04","111.27"
"05 Oct 04","111.14"
"04 Oct 04","111.18"
"01 Oct 04","110.43"
"30 Sep 04","110.22"
"29 Sep 04","110.81"
"28 Sep 04","111.45"
"27 Sep 04","111.21"
"24 Sep 04","110.78"
"23 Sep 04","110.37"
"22 Sep 04","110.66"
"21 Sep 04","110.07"
"20 Sep 04","109.96"
"17 Sep 04","110.14"
"16 Sep 04","109.67"
"15 Sep 04","110.23"
"14 Sep 04","109.58"
"13 Sep 04","110.16"
"10 Sep 04","109.31"
"09 Sep 04","109.79"
"08 Sep 04","109.29"
"07 Sep 04","109.42"
"06 Sep 04","110.02"
"03 Sep 04","110.24"
"02 Sep 04","109.36"
"01 Sep 04","109.48"
"31 Aug 04","109.73"
"27 Aug 04","109.58"
"26 Aug 04","109.57"
"25 Aug 04","110.17"
"24 Aug 04","109.48"
"23 Aug 04","109.44"
"20 Aug 04","109.3"
"19 Aug 04","109.34"
"18 Aug 04","109.65"
"17 Aug 04","110.03"
"16 Aug 04","110.65"
"13 Aug 04","110.74"
"12 Aug 04","111.17"
"11 Aug 04","111.14"
"10 Aug 04","110.78"
"09 Aug 04","110.54"
"06 Aug 04","110.05"
"05 Aug 04","111.54"
"04 Aug 04","111.27"
"03 Aug 04","110.65"
"02 Aug 04","110.83"
"30 Jul 04","111.49"
"29 Jul 04","112.03"
"28 Jul 04","111.72"
"27 Jul 04","110.91"
"26 Jul 04","110.02"
"23 Jul 04","110.26"
"22 Jul 04","109.52"
"21 Jul 04","109.98"
"20 Jul 04","108.36"
"19 Jul 04","108.22"
"16 Jul 04","108.63"
"15 Jul 04","109.53"
"14 Jul 04","109.06"
"13 Jul 04","109.11"
"12 Jul 04","108.21"
"09 Jul 04","108.22"
"08 Jul 04","108.71"
"07 Jul 04","108.45"
"06 Jul 04","109.22"
"05 Jul 04","109.18"
"02 Jul 04","108.51"
"01 Jul 04","108.2"
"30 Jun 04","109.1"
"29 Jun 04","108.34"
"28 Jun 04","107.87"
"25 Jun 04","107.77"
"24 Jun 04","107.05"
"23 Jun 04","108.63"
"22 Jun 04","109.01"
"21 Jun 04","108.55"
"18 Jun 04","108.81"
"17 Jun 04","109.45"
"16 Jun 04","109.98"
"15 Jun 04","110.03"
"14 Jun 04","110.96"
"11 Jun 04","110.18"
"10 Jun 04","109.42"
"09 Jun 04","109.28"
"08 Jun 04","109.76"
"07 Jun 04","109.79"
"04 Jun 04","111.41"
"03 Jun 04","111.14"
"02 Jun 04","110.17"
"01 Jun 04","109.91"
"28 May 04","110.55"
"27 May 04","110.8"
"26 May 04","111.58"
"25 May 04","112.2"
"24 May 04","112.59"
"21 May 04","112.01"
"20 May 04","113.21"
"19 May 04","112.69"
"18 May 04","114.3"
"17 May 04","114.1"
"14 May 04","114.42"
"13 May 04","114.3"
"12 May 04","113.17"
"11 May 04","113.76"
"10 May 04","113.68"
"07 May 04","111.94"
"06 May 04","109.59"
"05 May 04","108.67"
"04 May 04","109.86"
"30 Apr 04","110.32"
"29 Apr 04","110.01"
"28 Apr 04","109.76"
"27 Apr 04","109.7"
"26 Apr 04","108.58"
"23 Apr 04","109.16"
"22 Apr 04","109.76"
"21 Apr 04","109.2"
"20 Apr 04","108.25"
"19 Apr 04","108.58"
"16 Apr 04","108.24"
"15 Apr 04","108.61"
"14 Apr 04","108.45"
"13 Apr 04","106.83"
"08 Apr 04","105.93"
"07 Apr 04","105.1"
"06 Apr 04","106.2"
"05 Apr 04","105.27"
"02 Apr 04","104.34"
"01 Apr 04","103.66"
"31 Mar 04","104.03"
"30 Mar 04","105.65"
"29 Mar 04","105.52"
"26 Mar 04","105.93"
"25 Mar 04","106.08"
"24 Mar 04","106.26"
"23 Mar 04","106.74"
"22 Mar 04","106.86"
"19 Mar 04","106.87"
"18 Mar 04","106.55"
"17 Mar 04","108.27"
"16 Mar 04","108.97"
"15 Mar 04","110.77"
"12 Mar 04","111.06"
"11 Mar 04","110.87"
"10 Mar 04","111.09"
"09 Mar 04","111.13"
"08 Mar 04","112.13"
"05 Mar 04","111.1"
"04 Mar 04","110.74"
"03 Mar 04","110.09"
"02 Mar 04","110.22"
"01 Mar 04","108.95"
"27 Feb 04","109.28"
"26 Feb 04","109.71"
"25 Feb 04","108.66"
"24 Feb 04","108.16"
"23 Feb 04","108.25"
"20 Feb 04","108.86"
"19 Feb 04","107.31"
"18 Feb 04","106.26"
"17 Feb 04","105.84"
"16 Feb 04","105.42"
"13 Feb 04","105.39"
"12 Feb 04","105.39"
"11 Feb 04","105.66"
"10 Feb 04","105.64"
"09 Feb 04","105.73"
"06 Feb 04","105.5"
"05 Feb 04","105.51"
"04 Feb 04","105.59"
"03 Feb 04","105.43"
"02 Feb 04","105.47"
"30 Jan 04","105.84"
"29 Jan 04","105.99"
"28 Jan 04","105.53"
"27 Jan 04","105.6"
"26 Jan 04","106.07"
"23 Jan 04","106.03"
"22 Jan 04","106.32"
"21 Jan 04","106.71"
"20 Jan 04","107.33"
"19 Jan 04","107.3"
"16 Jan 04","106.71"
"15 Jan 04","106.02"
"14 Jan 04","106"
"13 Jan 04","106.24"
"12 Jan 04","106.5"
"09 Jan 04","106.42"
"08 Jan 04","106.17"
"07 Jan 04","106.15"
"06 Jan 04","106.27"
"05 Jan 04","106.12"
"02 Jan 04","107.01"
"31 Dec 03","107.14"
"30 Dec 03","106.93"
"29 Dec 03","106.92"
"24 Dec 03","107.15"
"23 Dec 03","107.4"
"22 Dec 03","107.44"
"19 Dec 03","107.96"
"18 Dec 03","108"
"17 Dec 03","107.33"
"16 Dec 03","107.61"
"15 Dec 03","107.78"
"12 Dec 03","107.76"
"11 Dec 03","108.28"
"10 Dec 03","108.21"
"09 Dec 03","107.47"
"08 Dec 03","107.29"
"05 Dec 03","107.97"
"04 Dec 03","108.26"
"03 Dec 03","108.19"
"02 Dec 03","108.99"
"01 Dec 03","109.5"
"28 Nov 03","109.55"
"27 Nov 03","109.22"
"26 Nov 03","109.07"
"25 Nov 03","109.64"
"24 Nov 03","109.25"
"21 Nov 03","108.84"
"20 Nov 03","108.89"
"19 Nov 03","109.04"
"18 Nov 03","108.21"
"17 Nov 03","108.89"
"14 Nov 03","108.25"
"13 Nov 03","108.15"
"12 Nov 03","108.77"
"11 Nov 03","108.73"
"10 Nov 03","108.13"
"07 Nov 03","109.61"
"06 Nov 03","110.04"
"05 Nov 03","109.97"
"04 Nov 03","109.48"
"03 Nov 03","111.2"
"31 Oct 03","109.98"
"30 Oct 03","108.29"
"29 Oct 03","108.07"
"28 Oct 03","108.33"
"27 Oct 03","108.4"
"24 Oct 03","109.25"
"23 Oct 03","109.54"
"22 Oct 03","108.98"
"21 Oct 03","109.65"
"20 Oct 03","110.35"
"17 Oct 03","109.53"
"16 Oct 03","109.26"
"15 Oct 03","109.82"
"14 Oct 03","109.43"
"13 Oct 03","109"
"10 Oct 03","108.64"
"09 Oct 03","109.08"
"08 Oct 03","109.54"
"07 Oct 03","109.6"
"06 Oct 03","110.97"
"03 Oct 03","110.71"
"02 Oct 03","110.77"
"01 Oct 03","110.64"
"30 Sep 03","111.75"
"29 Sep 03","111.13"
"26 Sep 03","111.93"
"25 Sep 03","111.65"
"24 Sep 03","111.88"
"23 Sep 03","111.44"
"22 Sep 03","111.94"
"19 Sep 03","113.85"
"18 Sep 03","115.13"
"17 Sep 03","116.32"
"16 Sep 03","116.46"
"15 Sep 03","117.52"
"12 Sep 03","117.39"
"11 Sep 03","117.09"
"10 Sep 03","117.1"
"09 Sep 03","116.39"
"08 Sep 03","116.62"
"05 Sep 03","116.74"
"04 Sep 03","116.88"
"03 Sep 03","116.04"
"02 Sep 03","116.27"
"01 Sep 03","116.51"
"29 Aug 03","116.72"
"28 Aug 03","117.45"
"27 Aug 03","117.76"
"26 Aug 03","117.43"
"22 Aug 03","117.48"
"21 Aug 03","117.94"
"20 Aug 03","118.25"
"19 Aug 03","119.46"
"18 Aug 03","119.51"
"15 Aug 03","119.27"
"14 Aug 03","119.17"
"13 Aug 03","119.29"
"12 Aug 03","118.53"
"11 Aug 03","118.47"
"08 Aug 03","119.06"
"07 Aug 03","118.91"
"06 Aug 03","120.19"
"05 Aug 03","119.93"
"04 Aug 03","120.31"
"01 Aug 03","119.97"
"31 Jul 03","120.53"
"30 Jul 03","120.57"
"29 Jul 03","119.52"
"28 Jul 03","119.48"
"25 Jul 03","118.63"
"24 Jul 03","118.95"
"23 Jul 03","118.79"
"22 Jul 03","119.26"
"21 Jul 03","118.47"
"18 Jul 03","118.9"
"17 Jul 03","118.75"
"16 Jul 03","118.21"
"15 Jul 03","117.4"
"14 Jul 03","117.53"
"11 Jul 03","117.84"
"10 Jul 03","117.85"
"09 Jul 03","117.76"
"08 Jul 03","118.32"
"07 Jul 03","118.16"
"04 Jul 03","118.06"
"03 Jul 03","118.03"
"02 Jul 03","118.88"
"01 Jul 03","119.22"
"30 Jun 03","120.04"
"27 Jun 03","119.6"
"26 Jun 03","119.35"
"25 Jun 03","117.55"
"24 Jun 03","117.82"
"23 Jun 03","117.91"
"20 Jun 03","118.44"
"19 Jun 03","118.73"
"18 Jun 03","118.52"
"17 Jun 03","118.12"
"16 Jun 03","117.55"
"13 Jun 03","117.57"
"12 Jun 03","117.85"
"11 Jun 03","117.71"
"10 Jun 03","117.68"
"09 Jun 03","118.12"
"06 Jun 03","118.85"
"05 Jun 03","117.53"
"04 Jun 03","118.77"
"03 Jun 03","118.8"
"02 Jun 03","118.42"
"30 May 03","119.62"
"29 May 03","118.38"
"28 May 03","118.6"
"27 May 03","116.9"
"23 May 03","116.84"
"22 May 03","117.34"
"21 May 03","117.32"
"20 May 03","116.82"
"19 May 03","116.58"
"16 May 03","116.02"
"15 May 03","116.95"
"14 May 03","116.25"
"13 May 03","116.61"
"12 May 03","116.84"
"09 May 03","117.22"
"08 May 03","116.56"
"07 May 03","116.32"
"06 May 03","118.01"
"02 May 03","118.88"
"01 May 03","118.33"
"30 Apr 03","119.27"
"29 Apr 03","120.14"
"28 Apr 03","120.27"
"25 Apr 03","120.42"
"24 Apr 03","119.99"
"23 Apr 03","120.42"
"22 Apr 03","119.76"
"17 Apr 03","119.39"
"16 Apr 03","120.34"
"15 Apr 03","120.2"
"14 Apr 03","120.19"
"11 Apr 03","120.38"
"10 Apr 03","119.36"
"09 Apr 03","120.53"
"08 Apr 03","120.05"
"07 Apr 03","120.38"
"04 Apr 03","120.09"
"03 Apr 03","119.48"
"02 Apr 03","119.03"
"01 Apr 03","118.18"
"31 Mar 03","118.58"
"28 Mar 03","120.08"
"27 Mar 03","119.65"
"26 Mar 03","120.06"
"25 Mar 03","119.88"
"24 Mar 03","120.44"
"21 Mar 03","121.47"
"20 Mar 03","120.16"
"19 Mar 03","119.62"
"18 Mar 03","118.83"
"17 Mar 03","118.22"
"14 Mar 03","118.47"
"13 Mar 03","118.25"
"12 Mar 03","117.21"
"11 Mar 03","116.9"
"10 Mar 03","116.57"
"07 Mar 03","116.47"
"06 Mar 03","117.29"
"05 Mar 03","117.16"
"04 Mar 03","117.81"
"03 Mar 03","117.88"
"28 Feb 03","118.22"
"27 Feb 03","117.72"
"26 Feb 03","117.12"
"25 Feb 03","117.33"
"24 Feb 03","117.73"
"21 Feb 03","118.68"
"20 Feb 03","118.43"
"19 Feb 03","118.73"
"18 Feb 03","119.1"
"17 Feb 03","120.35"
"14 Feb 03","120.58"
"13 Feb 03","120.68"
"12 Feb 03","121.26"
"11 Feb 03","121.4"
"10 Feb 03","121.01"
"07 Feb 03","120.13"
"06 Feb 03","119.78"
"05 Feb 03","119.84"
"04 Feb 03","119.88"
"03 Feb 03","120.64"
"31 Jan 03","119.95"
"30 Jan 03","119.18"
"29 Jan 03","118.02"
"28 Jan 03","118.6"
"27 Jan 03","118.91"
"24 Jan 03","117.88"
"23 Jan 03","117.76"
"22 Jan 03","118.45"
"21 Jan 03","118.57"
"20 Jan 03","118.19"
"17 Jan 03","117.87"
"16 Jan 03","117.89"
"15 Jan 03","117.84"
"14 Jan 03","118.01"
"13 Jan 03","118.95"
"10 Jan 03","119.55"
"09 Jan 03","119.48"
"08 Jan 03","119.89"
"07 Jan 03","120.05"
"06 Jan 03","118.78"
"03 Jan 03","119.79"
"02 Jan 03","119.78"
"31 Dec 02","118.7"
"30 Dec 02","118.52"
"27 Dec 02","120.01"
"24 Dec 02","120.13"
"23 Dec 02","120.18"
"20 Dec 02","120.55"
"19 Dec 02","120.53"
"18 Dec 02","121.05"
"17 Dec 02","120.67"
"16 Dec 02","121.19"
"13 Dec 02","120.59"
"12 Dec 02","123.12"
"11 Dec 02","123.35"
"10 Dec 02","123.55"
"09 Dec 02","123.45"
"06 Dec 02","123.78"
"05 Dec 02","125.22"
"04 Dec 02","124.74"
"03 Dec 02","124.41"
"02 Dec 02","124.46"
"29 Nov 02","122.5"
"28 Nov 02","122.11"
"27 Nov 02","121.77"
"26 Nov 02","121.75"
"25 Nov 02","122.43"
"22 Nov 02","122.66"
"21 Nov 02","122.71"
"20 Nov 02","122.52"
"19 Nov 02","121.59"
"18 Nov 02","121.12"
"15 Nov 02","120.5"
"14 Nov 02","120.4"
"13 Nov 02","120.1"
"12 Nov 02","119.72"
"11 Nov 02","119.37"
"08 Nov 02","119.84"
"07 Nov 02","121.25"
"06 Nov 02","122.15"
"05 Nov 02","121.87"
"04 Nov 02","122.48"
"01 Nov 02","122.3"
"31 Oct 02","122.5"
"30 Oct 02","122.81"
"29 Oct 02","122.44"
"28 Oct 02","123.7"
"25 Oct 02","123.97"
"24 Oct 02","124.4"
"23 Oct 02","124.18"
"22 Oct 02","125.1"
"21 Oct 02","124.8"
"18 Oct 02","125.38"
"17 Oct 02","124.85"
"16 Oct 02","124.32"
"15 Oct 02","124.69"
"14 Oct 02","124.15"
"11 Oct 02","124.03"
"10 Oct 02","123.61"
"09 Oct 02","123.7"
"08 Oct 02","124.29"
"07 Oct 02","124.3"
"04 Oct 02","123.1"
"03 Oct 02","122.9"
"02 Oct 02","123.13"
"01 Oct 02","122.62"
"30 Sep 02","121.73"
"27 Sep 02","123"
"26 Sep 02","122.52"
"25 Sep 02","122.79"
"24 Sep 02","123.33"
"23 Sep 02","123.78"
"20 Sep 02","123.28"
"19 Sep 02","121.1"
"18 Sep 02","121.48"
"17 Sep 02","122.46"
"16 Sep 02","122.15"
"13 Sep 02","120.99"
"12 Sep 02","120.29"
"11 Sep 02","120.54"
"10 Sep 02","119.78"
"09 Sep 02","118.86"
"06 Sep 02","118.58"
"05 Sep 02","118.32"
"04 Sep 02","118"
"03 Sep 02","117.15"
"02 Sep 02","118.1"
"30 Aug 02","118.59"
"29 Aug 02","118.17"
"28 Aug 02","118.35"
"27 Aug 02","118.18"
"23 Aug 02","119.57"
"22 Aug 02","119.71"
"21 Aug 02","118.55"
"20 Aug 02","119.07"
"19 Aug 02","118.64"
"16 Aug 02","117.57"
"15 Aug 02","117.62"
"14 Aug 02","116.56"
"13 Aug 02","119.14"
"12 Aug 02","118.97"
"09 Aug 02","120.07"
"08 Aug 02","120.62"
"07 Aug 02","120.5"
"06 Aug 02","120.97"
"05 Aug 02","119.08"
"02 Aug 02","119.33"
"01 Aug 02","119.5"
"31 Jul 02","119.79"
"30 Jul 02","120.09"
"29 Jul 02","119.91"
"26 Jul 02","118.79"
"25 Jul 02","116.62"
"24 Jul 02","116.26"
"23 Jul 02","117.45"
"22 Jul 02","116.63"
"19 Jul 02","115.93"
"18 Jul 02","116.86"
"17 Jul 02","116.31"
"16 Jul 02","115.83"
"15 Jul 02","115.91"
"12 Jul 02","116.71"
"11 Jul 02","116.77"
"10 Jul 02","118.06"
"09 Jul 02","118.15"
"08 Jul 02","118.66"
"05 Jul 02","120.19"
"04 Jul 02","120.06"
"03 Jul 02","119.84"
"02 Jul 02","120.17"
"01 Jul 02","120.02"
"28 Jun 02","119.81"
"27 Jun 02","119.83"
"26 Jun 02","119.1"
"25 Jun 02","121.85"
"24 Jun 02","121.36"
"21 Jun 02","121.42"
"20 Jun 02","123.38"
"19 Jun 02","123.87"
"18 Jun 02","124.53"
"17 Jun 02","124.46"
"14 Jun 02","124.18"
"13 Jun 02","124.96"
"12 Jun 02","125.59"
"11 Jun 02","125.6"
"10 Jun 02","124.44"
"07 Jun 02","124.62"
"06 Jun 02","124.31"
"05 Jun 02","124.63"
"31 May 02","124.11"
"30 May 02","123.08"
"29 May 02","124.28"
"28 May 02","124.5"
"27 May 02","124.9"
"24 May 02","124.8"
"23 May 02","125.13"
"22 May 02","124.08"
"21 May 02","124.13"
"20 May 02","125.66"
"17 May 02","125.79"
"16 May 02","128.09"
"15 May 02","127.88"
"14 May 02","128.74"
"13 May 02","127.61"
"10 May 02","127.78"
"09 May 02","128.46"
"08 May 02","128.6"
"07 May 02","127.92"
"03 May 02","126.98"
"02 May 02","127.96"
"01 May 02","127.48"
"30 Apr 02","128.37"
"29 Apr 02","128.25"
"26 Apr 02","128"
"25 Apr 02","128.24"
"24 Apr 02","129.72"
"23 Apr 02","129.87"
"22 Apr 02","129.94"
"19 Apr 02","130.52"
"18 Apr 02","129.89"
"17 Apr 02","130.73"
"16 Apr 02","131.11"
"15 Apr 02","131.53"
"12 Apr 02","132.06"
"11 Apr 02","131.53"
"10 Apr 02","130.79"
"09 Apr 02","131.06"
"08 Apr 02","131.4"
"05 Apr 02","131.74"
"04 Apr 02","131.94"
"03 Apr 02","132.63"
"02 Apr 02","133.3"
"28 Mar 02","132.55"
"27 Mar 02","132.68"
"26 Mar 02","132.76"
"25 Mar 02","133.31"
"22 Mar 02","132.88"
"21 Mar 02","132.04"
"20 Mar 02","131.51"
"19 Mar 02","131.75"
"18 Mar 02","131.35"
"15 Mar 02","128.99"
"14 Mar 02","128.78"
"13 Mar 02","129.46"
"12 Mar 02","128.75"
"11 Mar 02","127.95"
"08 Mar 02","128.1"
"07 Mar 02","127.4"
"06 Mar 02","130.91"
"05 Mar 02","132.28"
"04 Mar 02","132.05"
"01 Mar 02","133.27"
"28 Feb 02","133.75"
"27 Feb 02","134.56"
"26 Feb 02","134.33"
"25 Feb 02","133.82"
"22 Feb 02","133.69"
"21 Feb 02","134.38"
"20 Feb 02","133.87"
"19 Feb 02","133.61"
"18 Feb 02","132.58"
"15 Feb 02","132.66"
"14 Feb 02","132.35"
"13 Feb 02","133.07"
"12 Feb 02","132.87"
"11 Feb 02","133.63"
"08 Feb 02","134.82"
"07 Feb 02","133.63"
"06 Feb 02","133.55"
"05 Feb 02","133.86"
"04 Feb 02","132.96"
"01 Feb 02","133.87"
"31 Jan 02","133.78"
"30 Jan 02","132.97"
"29 Jan 02","133.53"
"28 Jan 02","133.35"
"25 Jan 02","134.37"
"24 Jan 02","134.38"
"23 Jan 02","134.09"
"22 Jan 02","134.18"
"21 Jan 02","132.6"
"18 Jan 02","132.77"
"17 Jan 02","132.05"
"16 Jan 02","131.85"
"15 Jan 02","131.27"
"14 Jan 02","131.63"
"11 Jan 02","132.01"
"10 Jan 02","132.59"
"09 Jan 02","132.54"
"08 Jan 02","132.55"
"07 Jan 02","131.33"
"04 Jan 02","131.08"
"03 Jan 02","131.68"
"02 Jan 02","132.12"
"31 Dec 01","130.97"
"28 Dec 01","131.21"
"27 Dec 01","131.34"
"24 Dec 01","129.95"
"21 Dec 01","129.55"
"20 Dec 01","128.58"
"19 Dec 01","128.1"
"18 Dec 01","127.91"
"17 Dec 01","127.61"
"14 Dec 01","127.36"
"13 Dec 01","126.38"
"12 Dec 01","126.23"
"11 Dec 01","126.28"
"10 Dec 01","126.17"
"07 Dec 01","125.61"
"06 Dec 01","124.54"
"05 Dec 01","124.25"
"04 Dec 01","124.14"
"03 Dec 01","123.81"
"30 Nov 01","123.15"
"29 Nov 01","123.89"
"28 Nov 01","123.2"
"27 Nov 01","123.95"
"26 Nov 01","124.27"
"23 Nov 01","124.42"
"22 Nov 01","123.88"
"21 Nov 01","123.15"
"20 Nov 01","122.64"
"19 Nov 01","123.3"
"16 Nov 01","122.74"
"15 Nov 01","122.42"
"14 Nov 01","121.56"
"13 Nov 01","121.45"
"12 Nov 01","120.12"
"09 Nov 01","120.18"
"08 Nov 01","120.79"
"07 Nov 01","121.07"
"06 Nov 01","121.07"
"05 Nov 01","121.62"
"02 Nov 01","121.6"
"01 Nov 01","121.69"
"31 Oct 01","122.4"
"30 Oct 01","121.61"
"29 Oct 01","121.98"
"26 Oct 01","123.13"
"25 Oct 01","122.71"
"24 Oct 01","122.91"
"23 Oct 01","123.02"
"22 Oct 01","122.03"
"19 Oct 01","121.28"
"18 Oct 01","121.02"
"17 Oct 01","120.93"
"16 Oct 01","121.23"
"15 Oct 01","121.03"
"12 Oct 01","121.43"
"11 Oct 01","121.37"
"10 Oct 01","120.29"
"09 Oct 01","120.05"
"08 Oct 01","119.83"
"05 Oct 01","120.3"
"04 Oct 01","120.57"
"03 Oct 01","120.71"
"02 Oct 01","120.8"
